"case","event","startTime","completeTime","simulated:logProbability","concept:simulated"
"4383","event_MESSAGE_send availability notification and personal info request","2022/11/12 12:35:35.177","2022/11/12 12:35:35.177","-0.6931471805599453","true"
"4383","event_MESSAGE_receive personal info","2022/11/12 12:36:35.177","2022/11/12 12:36:35.177","-0.6931471805599453","true"
"4383","event_MESSAGE_send order request with info subscriber","2022/11/12 12:37:35.177","2022/11/12 12:37:35.177","-0.6931471805599453","true"
"4383","event_MESSAGE_receive installation confirm","2022/11/12 12:38:35.177","2022/11/12 12:38:35.177","-0.6931471805599453","true"
"4383","CC_OM_end_event_","2022/11/12 12:39:35.177","2022/11/12 12:39:35.177","-0.6931471805599453","true"
"4384","CC_OM_start_event_","2022/11/12 12:41:20.500","2022/11/12 12:41:20.500","-0.6931471805599453","true"
"4384","event_MESSAGE_CC_receive order request","2022/11/12 12:42:20.500","2022/11/12 12:42:20.500","-0.6931471805599453","true"
"4384","check availability order","2022/11/12 12:43:20.500","2022/11/12 12:43:20.500","-0.6931471805599453","true"
"4384","end_event_notification unavailability","2022/11/12 12:46:20.500","2022/11/12 12:46:20.500","-0.6931471805599453","true"
"4385","CC_OM_start_event_","2022/11/12 12:52:17.056","2022/11/12 12:52:17.056","-0.6931471805599453","true"
"4385","event_MESSAGE_CC_receive order request","2022/11/12 12:53:17.056","2022/11/12 12:53:17.056","-0.6931471805599453","true"
"4385","check availability order","2022/11/12 12:54:17.056","2022/11/12 12:54:17.056","-0.6931471805599453","true"
"4385","elaborate service","2022/11/12 12:57:17.056","2022/11/12 12:57:17.056","-0.6931471805599453","true"
"4385","event_MESSAGE_send availability notification and personal info request","2022/11/12 12:58:17.056","2022/11/12 12:58:17.056","-0.6931471805599453","true"
"4385","event_MESSAGE_receive personal info","2022/11/12 12:59:17.056","2022/11/12 12:59:17.056","-0.6931471805599453","true"
"4385","event_MESSAGE_send order request with info subscriber","2022/11/12 13:00:17.056","2022/11/12 13:00:17.056","-0.6931471805599453","true"
"4385","event_MESSAGE_receive installation confirm","2022/11/12 13:01:17.056","2022/11/12 13:01:17.056","-0.6931471805599453","true"
"4385","CC_OM_end_event_","2022/11/12 13:02:17.056","2022/11/12 13:02:17.056","-0.6931471805599453","true"
"4386","CC_OM_start_event_","2022/11/12 13:08:43.170","2022/11/12 13:08:43.170","-0.6931471805599453","true"
"4386","event_MESSAGE_CC_receive order request","2022/11/12 13:09:43.170","2022/11/12 13:09:43.170","-0.6931471805599453","true"
"4386","check availability order","2022/11/12 13:10:43.170","2022/11/12 13:10:43.170","-0.6931471805599453","true"
"4386","elaborate service","2022/11/12 13:13:43.170","2022/11/12 13:13:43.170","-0.6931471805599453","true"
"4386","event_MESSAGE_send availability notification and personal info request","2022/11/12 13:14:43.170","2022/11/12 13:14:43.170","-0.6931471805599453","true"
"4386","event_MESSAGE_receive personal info","2022/11/12 13:15:43.170","2022/11/12 13:15:43.170","-0.6931471805599453","true"
"4386","event_MESSAGE_send order request with info subscriber","2022/11/12 13:16:43.170","2022/11/12 13:16:43.170","-0.6931471805599453","true"
"4386","event_MESSAGE_receive installation confirm","2022/11/12 13:17:43.170","2022/11/12 13:17:43.170","-0.6931471805599453","true"
"4386","CC_OM_end_event_","2022/11/12 13:18:43.170","2022/11/12 13:18:43.170","-0.6931471805599453","true"
"4387","CC_OM_start_event_","2022/11/12 13:22:42.794","2022/11/12 13:22:42.794","-0.6931471805599453","true"
"4387","event_MESSAGE_CC_receive order request","2022/11/12 13:23:42.794","2022/11/12 13:23:42.794","-0.6931471805599453","true"
"4387","check availability order","2022/11/12 13:24:42.794","2022/11/12 13:24:42.794","-0.6931471805599453","true"
"4387","end_event_notification unavailability","2022/11/12 13:27:42.794","2022/11/12 13:27:42.794","-0.6931471805599453","true"
"4388","CC_OM_start_event_","2022/11/12 13:26:21.943","2022/11/12 13:26:21.943","-0.6931471805599453","true"
"4388","event_MESSAGE_CC_receive order request","2022/11/12 13:27:21.943","2022/11/12 13:27:21.943","-0.6931471805599453","true"
"4388","check availability order","2022/11/12 13:28:21.943","2022/11/12 13:28:21.943","-0.6931471805599453","true"
"4388","end_event_notification unavailability","2022/11/12 13:31:21.943","2022/11/12 13:31:21.943","-0.6931471805599453","true"
"4389","CC_OM_start_event_","2022/11/12 13:39:19.567","2022/11/12 13:39:19.567","-0.6931471805599453","true"
"4389","event_MESSAGE_CC_receive order request","2022/11/12 13:40:19.567","2022/11/12 13:40:19.567","-0.6931471805599453","true"
"4389","check availability order","2022/11/12 13:41:19.567","2022/11/12 13:41:19.567","-0.6931471805599453","true"
"4389","end_event_notification unavailability","2022/11/12 13:44:19.567","2022/11/12 13:44:19.567","-0.6931471805599453","true"
"4390","CC_OM_start_event_","2022/11/12 13:41:13.017","2022/11/12 13:41:13.017","-0.6931471805599453","true"
"4390","event_MESSAGE_CC_receive order request","2022/11/12 13:42:13.017","2022/11/12 13:42:13.017","-0.6931471805599453","true"
"4390","check availability order","2022/11/12 13:43:13.017","2022/11/12 13:43:13.017","-0.6931471805599453","true"
"4390","elaborate service","2022/11/12 13:46:13.017","2022/11/12 13:46:13.017","-0.6931471805599453","true"
"4390","event_MESSAGE_send availability notification and personal info request","2022/11/12 13:47:13.017","2022/11/12 13:47:13.017","-0.6931471805599453","true"
"4390","event_MESSAGE_receive personal info","2022/11/12 13:48:13.017","2022/11/12 13:48:13.017","-0.6931471805599453","true"
"4390","event_MESSAGE_send order request with info subscriber","2022/11/12 13:49:13.017","2022/11/12 13:49:13.017","-0.6931471805599453","true"
"4390","event_MESSAGE_receive installation confirm","2022/11/12 13:50:13.017","2022/11/12 13:50:13.017","-0.6931471805599453","true"
"4390","CC_OM_end_event_","2022/11/12 13:51:13.017","2022/11/12 13:51:13.017","-0.6931471805599453","true"
"4391","CC_OM_start_event_","2022/11/12 13:44:04.359","2022/11/12 13:44:04.359","-0.6931471805599453","true"
"4391","event_MESSAGE_CC_receive order request","2022/11/12 13:45:04.359","2022/11/12 13:45:04.359","-0.6931471805599453","true"
"4391","check availability order","2022/11/12 13:46:04.359","2022/11/12 13:46:04.359","-0.6931471805599453","true"
"4391","elaborate service","2022/11/12 13:49:04.359","2022/11/12 13:49:04.359","-0.6931471805599453","true"
"4391","event_MESSAGE_send availability notification and personal info request","2022/11/12 13:50:04.359","2022/11/12 13:50:04.359","-0.6931471805599453","true"
"4391","event_MESSAGE_receive personal info","2022/11/12 13:51:04.359","2022/11/12 13:51:04.359","-0.6931471805599453","true"
"4391","event_MESSAGE_send order request with info subscriber","2022/11/12 13:52:04.359","2022/11/12 13:52:04.359","-0.6931471805599453","true"
"4391","event_MESSAGE_receive installation confirm","2022/11/12 13:53:04.359","2022/11/12 13:53:04.359","-0.6931471805599453","true"
"4391","CC_OM_end_event_","2022/11/12 13:54:04.359","2022/11/12 13:54:04.359","-0.6931471805599453","true"
"4392","CC_OM_start_event_","2022/11/12 13:58:37.287","2022/11/12 13:58:37.287","-0.6931471805599453","true"
"4392","event_MESSAGE_CC_receive order request","2022/11/12 13:59:37.287","2022/11/12 13:59:37.287","-0.6931471805599453","true"
"4392","check availability order","2022/11/12 14:00:37.287","2022/11/12 14:00:37.287","-0.6931471805599453","true"
"4392","end_event_notification unavailability","2022/11/12 14:03:37.287","2022/11/12 14:03:37.287","-0.6931471805599453","true"
"4393","CC_OM_start_event_","2022/11/12 14:01:38.995","2022/11/12 14:01:38.995","-0.6931471805599453","true"
"4393","event_MESSAGE_CC_receive order request","2022/11/12 14:02:38.995","2022/11/12 14:02:38.995","-0.6931471805599453","true"
"4393","check availability order","2022/11/12 14:03:38.995","2022/11/12 14:03:38.995","-0.6931471805599453","true"
"4393","end_event_notification unavailability","2022/11/12 14:06:38.995","2022/11/12 14:06:38.995","-0.6931471805599453","true"
"4394","CC_OM_start_event_","2022/11/12 14:06:26.572","2022/11/12 14:06:26.572","-0.6931471805599453","true"
"4394","event_MESSAGE_CC_receive order request","2022/11/12 14:07:26.572","2022/11/12 14:07:26.572","-0.6931471805599453","true"
"4394","check availability order","2022/11/12 14:08:26.572","2022/11/12 14:08:26.572","-0.6931471805599453","true"
"4394","end_event_notification unavailability","2022/11/12 14:11:26.572","2022/11/12 14:11:26.572","-0.6931471805599453","true"
"4395","CC_OM_start_event_","2022/11/12 14:07:16.368","2022/11/12 14:07:16.368","-0.6931471805599453","true"
"4395","event_MESSAGE_CC_receive order request","2022/11/12 14:08:16.368","2022/11/12 14:08:16.368","-0.6931471805599453","true"
"4395","check availability order","2022/11/12 14:09:16.368","2022/11/12 14:09:16.368","-0.6931471805599453","true"
"4395","end_event_notification unavailability","2022/11/12 14:12:16.368","2022/11/12 14:12:16.368","-0.6931471805599453","true"
"4396","CC_OM_start_event_","2022/11/12 14:07:36.095","2022/11/12 14:07:36.095","-0.6931471805599453","true"
"4396","event_MESSAGE_CC_receive order request","2022/11/12 14:08:36.095","2022/11/12 14:08:36.095","-0.6931471805599453","true"
"4396","check availability order","2022/11/12 14:09:36.095","2022/11/12 14:09:36.095","-0.6931471805599453","true"
"4396","elaborate service","2022/11/12 14:12:36.095","2022/11/12 14:12:36.095","-0.6931471805599453","true"
"4396","event_MESSAGE_send availability notification and personal info request","2022/11/12 14:13:36.095","2022/11/12 14:13:36.095","-0.6931471805599453","true"
"4396","event_MESSAGE_receive personal info","2022/11/12 14:14:36.095","2022/11/12 14:14:36.095","-0.6931471805599453","true"
"4396","event_MESSAGE_send order request with info subscriber","2022/11/12 14:15:36.095","2022/11/12 14:15:36.095","-0.6931471805599453","true"
"4396","event_MESSAGE_receive installation confirm","2022/11/12 14:16:36.095","2022/11/12 14:16:36.095","-0.6931471805599453","true"
"4396","CC_OM_end_event_","2022/11/12 14:17:36.095","2022/11/12 14:17:36.095","-0.6931471805599453","true"
"4397","CC_OM_start_event_","2022/11/12 14:18:11.836","2022/11/12 14:18:11.836","-0.6931471805599453","true"
"4397","event_MESSAGE_CC_receive order request","2022/11/12 14:19:11.836","2022/11/12 14:19:11.836","-0.6931471805599453","true"
"4397","check availability order","2022/11/12 14:20:11.836","2022/11/12 14:20:11.836","-0.6931471805599453","true"
"4397","elaborate service","2022/11/12 14:23:11.836","2022/11/12 14:23:11.836","-0.6931471805599453","true"
"4397","event_MESSAGE_send availability notification and personal info request","2022/11/12 14:24:11.836","2022/11/12 14:24:11.836","-0.6931471805599453","true"
"4397","event_MESSAGE_receive personal info","2022/11/12 14:25:11.836","2022/11/12 14:25:11.836","-0.6931471805599453","true"
"4397","event_MESSAGE_send order request with info subscriber","2022/11/12 14:26:11.836","2022/11/12 14:26:11.836","-0.6931471805599453","true"
"4397","event_MESSAGE_receive installation confirm","2022/11/12 14:27:11.836","2022/11/12 14:27:11.836","-0.6931471805599453","true"
"4397","CC_OM_end_event_","2022/11/12 14:28:11.836","2022/11/12 14:28:11.836","-0.6931471805599453","true"
"4398","CC_OM_start_event_","2022/11/12 14:23:56.545","2022/11/12 14:23:56.545","-0.6931471805599453","true"
"4398","event_MESSAGE_CC_receive order request","2022/11/12 14:24:56.545","2022/11/12 14:24:56.545","-0.6931471805599453","true"
"4398","check availability order","2022/11/12 14:25:56.545","2022/11/12 14:25:56.545","-0.6931471805599453","true"
"4398","end_event_notification unavailability","2022/11/12 14:28:56.545","2022/11/12 14:28:56.545","-0.6931471805599453","true"
"4399","CC_OM_start_event_","2022/11/12 14:24:09.728","2022/11/12 14:24:09.728","-0.6931471805599453","true"
"4399","event_MESSAGE_CC_receive order request","2022/11/12 14:25:09.728","2022/11/12 14:25:09.728","-0.6931471805599453","true"
"4399","check availability order","2022/11/12 14:26:09.728","2022/11/12 14:26:09.728","-0.6931471805599453","true"
"4399","elaborate service","2022/11/12 14:29:09.728","2022/11/12 14:29:09.728","-0.6931471805599453","true"
"4399","event_MESSAGE_send availability notification and personal info request","2022/11/12 14:30:09.728","2022/11/12 14:30:09.728","-0.6931471805599453","true"
"4399","event_MESSAGE_receive personal info","2022/11/12 14:31:09.728","2022/11/12 14:31:09.728","-0.6931471805599453","true"
"4399","event_MESSAGE_send order request with info subscriber","2022/11/12 14:32:09.728","2022/11/12 14:32:09.728","-0.6931471805599453","true"
"4399","event_MESSAGE_receive installation confirm","2022/11/12 14:33:09.728","2022/11/12 14:33:09.728","-0.6931471805599453","true"
"4399","CC_OM_end_event_","2022/11/12 14:34:09.728","2022/11/12 14:34:09.728","-0.6931471805599453","true"
"4400","CC_OM_start_event_","2022/11/12 14:36:05.182","2022/11/12 14:36:05.182","-0.6931471805599453","true"
"4400","event_MESSAGE_CC_receive order request","2022/11/12 14:37:05.182","2022/11/12 14:37:05.182","-0.6931471805599453","true"
"4400","check availability order","2022/11/12 14:38:05.182","2022/11/12 14:38:05.182","-0.6931471805599453","true"
"4400","end_event_notification unavailability","2022/11/12 14:41:05.182","2022/11/12 14:41:05.182","-0.6931471805599453","true"
"4401","CC_OM_start_event_","2022/11/12 14:38:36.520","2022/11/12 14:38:36.520","-0.6931471805599453","true"
"4401","event_MESSAGE_CC_receive order request","2022/11/12 14:39:36.520","2022/11/12 14:39:36.520","-0.6931471805599453","true"
"4401","check availability order","2022/11/12 14:40:36.520","2022/11/12 14:40:36.520","-0.6931471805599453","true"
"4401","elaborate service","2022/11/12 14:43:36.520","2022/11/12 14:43:36.520","-0.6931471805599453","true"
"4401","event_MESSAGE_send availability notification and personal info request","2022/11/12 14:44:36.520","2022/11/12 14:44:36.520","-0.6931471805599453","true"
"4401","event_MESSAGE_receive personal info","2022/11/12 14:45:36.520","2022/11/12 14:45:36.520","-0.6931471805599453","true"
"4401","event_MESSAGE_send order request with info subscriber","2022/11/12 14:46:36.520","2022/11/12 14:46:36.520","-0.6931471805599453","true"
"4401","event_MESSAGE_receive installation confirm","2022/11/12 14:47:36.520","2022/11/12 14:47:36.520","-0.6931471805599453","true"
"4401","CC_OM_end_event_","2022/11/12 14:48:36.520","2022/11/12 14:48:36.520","-0.6931471805599453","true"
"4402","CC_OM_start_event_","2022/11/12 14:39:08.922","2022/11/12 14:39:08.922","-0.6931471805599453","true"
"4402","event_MESSAGE_CC_receive order request","2022/11/12 14:40:08.922","2022/11/12 14:40:08.922","-0.6931471805599453","true"
"4402","check availability order","2022/11/12 14:41:08.922","2022/11/12 14:41:08.922","-0.6931471805599453","true"
"4402","end_event_notification unavailability","2022/11/12 14:44:08.922","2022/11/12 14:44:08.922","-0.6931471805599453","true"
"4403","CC_OM_start_event_","2022/11/12 14:40:09.876","2022/11/12 14:40:09.876","-0.6931471805599453","true"
"4403","event_MESSAGE_CC_receive order request","2022/11/12 14:41:09.876","2022/11/12 14:41:09.876","-0.6931471805599453","true"
"4403","check availability order","2022/11/12 14:42:09.876","2022/11/12 14:42:09.876","-0.6931471805599453","true"
"4403","end_event_notification unavailability","2022/11/12 14:45:09.876","2022/11/12 14:45:09.876","-0.6931471805599453","true"
"4404","CC_OM_start_event_","2022/11/12 14:43:51.897","2022/11/12 14:43:51.897","-0.6931471805599453","true"
"4404","event_MESSAGE_CC_receive order request","2022/11/12 14:44:51.897","2022/11/12 14:44:51.897","-0.6931471805599453","true"
"4404","check availability order","2022/11/12 14:45:51.897","2022/11/12 14:45:51.897","-0.6931471805599453","true"
"4404","end_event_notification unavailability","2022/11/12 14:48:51.897","2022/11/12 14:48:51.897","-0.6931471805599453","true"
"4405","CC_OM_start_event_","2022/11/12 14:44:34.486","2022/11/12 14:44:34.486","-0.6931471805599453","true"
